index,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE_Security staff,OCCUPATION_TYPE_Waiters/barmen staff,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,OCCUPATION_TYPE_Managers,WEEKDAY_APPR_PROCESS_START_TUESDAY,ORGANIZATION_TYPE_Advertising,ORGANIZATION_TYPE_Agriculture,ORGANIZATION_TYPE_Bank,ORGANIZATION_TYPE_Business Entity Type 1,ORGANIZATION_TYPE_Business Entity Type 2,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Cleaning,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Culture,ORGANIZATION_TYPE_Electricity,ORGANIZATION_TYPE_Emergency,ORGANIZATION_TYPE_Government,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_IT staff,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Cleaning staff,OCCUPATION_TYPE_Cooking staff,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,ORGANIZATION_TYPE_Hotel,ORGANIZATION_TYPE_Housing,ORGANIZATION_TYPE_Industry: type 1,ORGANIZATION_TYPE_Industry: type 10,ORGANIZATION_TYPE_Trade: type 4,ORGANIZATION_TYPE_Trade: type 5,ORGANIZATION_TYPE_Trade: type 6,ORGANIZATION_TYPE_Trade: type 7,ORGANIZATION_TYPE_Transport: type 1,ORGANIZATION_TYPE_Transport: type 2,ORGANIZATION_TYPE_Transport: type 3,ORGANIZATION_TYPE_Transport: type 4,ORGANIZATION_TYPE_University,ORGANIZATION_TYPE_XNA,FONDKAPREMONT_MODE_not specified,FONDKAPREMONT_MODE_org spec account,FONDKAPREMONT_MODE_reg oper account,FONDKAPREMONT_MODE_reg oper spec account,HOUSETYPE_MODE_block of flats,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE_terraced house,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE_Wooden,EMERGENCYSTATE_MODE_No,EMERGENCYSTATE_MODE_Yes,INCOME_CREDIT_PERC,ORGANIZATION_TYPE_Trade: type 3,NAME_INCOME_TYPE_State servant,ORGANIZATION_TYPE_Trade: type 2,ORGANIZATION_TYPE_Telecom,ORGANIZATION_TYPE_Industry: type 11,ORGANIZATION_TYPE_Industry: type 12,ORGANIZATION_TYPE_Industry: type 13,ORGANIZATION_TYPE_Industry: type 2,ORGANIZATION_TYPE_Industry: type 3,ORGANIZATION_TYPE_Industry: type 4,ORGANIZATION_TYPE_Industry: type 6,ORGANIZATION_TYPE_Industry: type 7,ORGANIZATION_TYPE_Industry: type 8,ORGANIZATION_TYPE_Industry: type 9,ORGANIZATION_TYPE_Insurance,ORGANIZATION_TYPE_Kindergarten,ORGANIZATION_TYPE_Legal Services,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Military,ORGANIZATION_TYPE_Mobile,ORGANIZATION_TYPE_Other,ORGANIZATION_TYPE_Police,ORGANIZATION_TYPE_Postal,ORGANIZATION_TYPE_Realtor,ORGANIZATION_TYPE_Religion,ORGANIZATION_TYPE_Restaurant,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Security Ministries,ORGANIZATION_TYPE_Self-employed,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade: type 1,NAME_INCOME_TYPE_Pensioner,ORGANIZATION_TYPE_Industry: type 5,NAME_INCOME_TYPE_Commercial associate,FLAG_DOCUMENT_5,FLAG_DOCUMENT_4,FLAG_DOCUMENT_3,FLAG_DOCUMENT_2,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,FLAG_DOCUMENT_7,FLAG_DOCUMENT_6,FLAG_DOCUMENT_9,NAME_INCOME_TYPE_Businessman,NAME_TYPE_SUITE_Unaccompanied,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Other_B,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Group of people,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Children,NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE_Cash loans,NAME_INCOME_TYPE_Maternity leave,FLAG_DOCUMENT_8,FLAG_DOCUMENT_21,SK_ID_CURR,LIVE_CITY_NOT_WORK_CITY,FLAG_DOCUMENT_20,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_19,FLAG_DOCUMENT_18,FLAG_DOCUMENT_17,FLAG_DOCUMENT_16,FLAG_DOCUMENT_13,FLAG_DOCUMENT_15,FLAG_DOCUMENT_14,DAYS_LAST_PHONE_CHANGE,CNT_FAM_MEMBERS,INCOME_PER_PERSON,PAYMENT_RATE,ANNUITY_INCOME_PERC,AMT_ANNUITY,AMT_GOODS_PRICE,EXT_SOURCE_2,OBS_60_CNT_SOCIAL_CIRCLE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE
245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,112500.0,180000.0,0.028663,-10755,-765.0,-3443,1,1,0,1,0,0,2,2,13,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100285,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,56250.0,0.05,0.08,9000.0,180000.0,0.4354125753011015,0.0,0.0,0.0,0.0
246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4607744423775961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,121500.0,263686.5,0.014464,-17847,-3595.0,-1381,1,1,0,1,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,100286,0,0,0,0,0,0,0,0,0,0,0,0,-238.0,3.0,40500.0,0.06560062801849924,0.14237037037037037,17298.0,238500.0,0.7109249275557172,1.0,1.0,0.0,0.0
247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,202500.0,225000.0,0.026392,-24891,-2120.0,-2019,1,0,0,1,1,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,100287,0,0,0,0,0,0,0,0,0,0,0,0,-648.0,2.0,101250.0,0.09948,0.11053333333333333,22383.0,225000.0,0.6555304997519134,5.0,5.0,0.0,0.0
248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,157500.0,450000.0,0.010032,-9907,-5628.0,-2567,1,1,0,1,0,0,2,2,6,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100288,1,0,0,0,0,0,0,0,0,0,0,0,-425.0,2.0,78750.0,0.04864,0.13897142857142858,21888.0,450000.0,0.5971811044818364,0.0,0.0,0.0,0.0
249,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.3846219593497325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,202500.0,526491.0,0.022625,-14811,-1761.0,-4268,1,1,1,1,1,0,2,2,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100289,0,0,0,0,0,0,0,0,0,0,0,0,-669.0,2.0,101250.0,0.05105215473768782,0.13273333333333334,26878.5,454500.0,0.6587035208707981,0.0,0.0,0.0,0.0
250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.602312881464825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,135000.0,224136.0,0.022625,-14726,-3458.0,-2690,1,1,0,1,0,1,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100290,0,0,0,0,0,0,0,0,0,0,0,0,-1053.0,1.0,135000.0,0.0790033729521362,0.13116666666666665,17707.5,198000.0,0.2587283392986726,0.0,0.0,0.0,0.0
251,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,153000.0,292500.0,0.015221,-11881,-2283.0,-4417,1,1,1,1,1,1,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100291,0,0,0,0,0,0,0,0,0,0,0,0,-502.0,3.0,51000.0,0.049076923076923074,0.09382352941176471,14355.0,292500.0,0.18241258581846,0.0,0.0,0.0,0.0
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,202500.0,675000.0,0.028663,-21185,-1702.0,-4229,1,0,0,1,0,1,2,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100292,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,101250.0,0.04424,0.14746666666666666,29862.0,675000.0,0.0654523265728891,3.0,3.0,2.0,1.0
253,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1592880884367467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,202500.0,1271281.5,0.019101,-14247,-3842.0,-4142,1,1,0,1,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,100293,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,101250.0,0.051881900271497694,0.3257111111111111,65956.5,1201500.0,0.495546481404605,1.0,1.0,1.0,1.0
254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1885369532428356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,157500.0,835380.0,0.00963,-20984,-8781.0,-3962,1,1,0,1,1,0,2,2,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100294,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,1.0,157500.0,0.04236694677871149,0.22471428571428573,35392.5,675000.0,0.4413832573630213,0.0,0.0,0.0,0.0
255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.22076029846792353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,225000.0,1019205.0,0.072508,-11356,-335.0,-3224,1,1,0,1,0,0,1,1,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100295,0,0,0,0,0,0,1,0,0,0,0,0,-14.0,2.0,112500.0,0.030447260364696013,0.13792,31032.0,774000.0,0.3023938171668298,3.0,3.0,0.0,0.0
256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0049847242321917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,225000.0,223884.0,0.04622,-17186,-4258.0,-730,1,1,0,1,0,1,1,1,13,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,100296,0,0,0,0,0,0,0,0,0,0,0,0,-231.0,3.0,75000.0,0.10827705418877633,0.10774,24241.5,202500.0,0.7117915010199288,0.0,0.0,0.0,0.0
257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4040077569489334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,135000.0,334152.0,0.026392,-10427,-2609.0,-3027,1,1,0,1,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,100297,0,0,0,0,0,0,0,0,0,0,0,0,-1002.0,2.0,67500.0,0.05105311355311355,0.12636666666666665,17059.5,270000.0,0.6126231664059472,2.0,2.0,1.0,0.0
258,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.5699088145896657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,270000.0,473760.0,0.020713,-16223,-3425.0,-5501,1,1,0,1,0,0,3,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100298,0,0,0,0,0,0,0,0,0,0,0,0,-1485.0,2.0,135000.0,0.10274506079027355,0.18028333333333332,48676.5,450000.0,0.4923105677275208,0.0,0.0,0.0,0.0
259,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.20833333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112500.0,540000.0,0.0060079999999999,-19045,-6644.0,-2566,1,1,0,1,0,0,2,2,12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100299,0,0,0,0,0,0,0,0,0,0,0,0,-1393.0,2.0,56250.0,0.05,0.24,27000.0,540000.0,0.7047612832459343,6.0,6.0,0.0,0.0
260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.14766374854973105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,63000.0,426645.0,0.018634,-12209,-6348.0,-4551,1,1,0,1,1,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100300,0,0,0,0,0,0,0,0,0,0,0,0,-2149.0,1.0,63000.0,0.052663221179200505,0.35664285714285715,22468.5,324000.0,0.474891701732854,3.0,3.0,1.0,1.0
261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.19685504381993277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112500.0,571486.5,0.022625,-8292,-3062.0,-16,1,1,0,1,0,0,2,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,100301,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,37500.0,0.054473727725851795,0.27672,31131.0,454500.0,0.2532889043013798,0.0,0.0,0.0,0.0
262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9589566551591868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,180000.0,187704.0,0.0196889999999999,-9105,-5874.0,-1139,1,1,0,1,0,0,2,2,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100302,1,0,0,0,0,0,0,0,0,0,0,0,-930.0,2.0,90000.0,0.04931434599156118,0.051425,9256.5,148500.0,0.4794306372473876,0.0,0.0,0.0,0.0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1.1484098939929328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,292500.0,254700.0,0.016612,-24006,-2239.0,-4447,1,0,0,1,0,0,2,2,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100303,0,0,0,0,0,0,0,0,0,0,0,0,-609.0,1.0,292500.0,0.06167844522968198,0.05370769230769231,15709.5,225000.0,0.2824903715892518,1.0,1.0,0.0,0.0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225000.0,675000.0,0.008019,-22794,-7959.0,-4311,1,1,0,1,1,0,2,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100304,0,0,0,0,0,0,0,0,0,0,0,0,-1121.0,1.0,225000.0,0.05,0.15,33750.0,675000.0,0.6549426491435624,0.0,0.0,0.0,0.0
265,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.5695625759416768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135000.0,237024.0,0.020713,-9011,-7897.0,-1654,1,1,0,1,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,100305,0,0,0,0,0,0,0,0,0,0,0,0,-945.0,1.0,135000.0,0.06737925273390036,0.1183,15970.5,180000.0,0.4342249243207465,1.0,1.0,0.0,0.0
266,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.49800300793816793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000.0,451804.5,0.01885,-16546,-2196.0,-7,1,1,0,1,0,0,2,2,11,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,100307,1,0,0,0,0,0,0,0,0,0,0,0,-745.0,2.0,112500.0,0.0792920389239151,0.15922,35824.5,369000.0,0.6803211845067775,2.0,2.0,1.0,0.0
267,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7553522099447514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,157500.0,208512.0,0.022625,-14534,-3776.0,-5113,1,1,1,1,0,0,2,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,100308,0,0,0,0,0,0,0,0,0,0,0,0,-1891.0,2.0,78750.0,0.10499395718232044,0.139,21892.5,180000.0,0.7284562016754909,0.0,0.0,0.0,0.0
